,X,Y,OBJECTID,FIRE_ID,FIRE_NAME,ASMNT_TYPE,FIRE_TYPE,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,IG_DATE,LATITUDE,LONGITUDE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS,PRE_ID,POST_ID,state_fips,county_fips,fips,county_name,population
1919,-115.584836284,35.293056005,860000,CA3530111559820200815,DOME,Initial,Wildfire,-970,-150,45,9999,9999,2020/08/15 00:00:00+00,35.302,-115.589,43628,60146AC0-3AC8-462B-AC80-60D31F1B4D96,10021024,MTBS,,-18,5,"burned/unburned, no moderate or high severity due to landcover

Scar is slightly visible in 2021 imagery (maybe just soil differences), but I believe that this was only a low-biomass fire, so I am going with an initial assesment.",803903620200806,803903620200822,6,71,6071,"San Bernardino County, California",2181654
1920,-119.542297815,34.036033348,860002,CA3404211954320200531,SCORPION,Initial,Wildfire,-970,-150,120,480,9999,2020/05/31 00:00:00+00,34.035,-119.542,1391,84EB3715-5649-43F0-BC29-B4767EB649A4,10021031,MTBS,,48,29,"Discussed in Prod meeting on 1/13. While the burn scar is visible at POG of 2021, I still decided to go with an initial assessment due to the type of vegetation within the perimeter.",A11SKT20200521_30m,A11SKT20200610_30m,6,83,6083,"Santa Barbara County, California",448229
1921,-115.183581587,35.190890274,860003,CA3517211519520200622,IVANPAH,Initial,Wildfire,-970,-150,25,9999,9999,2020/06/22 00:00:00+00,35.191,-115.184,1021,67C8B36C-AF0E-488C-AF84-765AAD6B9D9E,10021032,MTBS,,0,10,,803903620200619,803903620200705,6,71,6071,"San Bernardino County, California",2181654
1922,-119.949125469,35.330279423,860006,CA3535111995620200610,SODA,Initial,Wildfire,-970,-150,60,9999,9999,2020/06/10 00:00:00+00,35.33,-119.95,1766,F88FECB2-CA1C-4614-A278-B2E71BA65E0C,10021037,MTBS,,3,21,"Scenes are 48 days apart.  dNBR offset is still high quality.

No high or moderate severity was identified.",804203520200523,804203520200710,6,79,6079,"San Luis Obispo County, California",282424
1923,-119.17265461,36.553806695,860007,CA3656711918320200622,GRADE,Initial,Wildfire,-970,-150,25,9999,9999,2020/06/22 00:00:00+00,36.552,-119.172,1119,3FEDDBE5-D05E-4ED6-94B5-92DE72CBF550,10021038,MTBS,,-28,13,No high or moderate severity was identified.,804203520200608,804203520200710,6,107,6107,"Tulare County, California",473117
1924,-120.022661637,35.295833013,860008,CA3535112000520200728,BRANCH,Initial,Wildfire,-970,-150,40,9999,9999,2020/07/28 00:00:00+00,35.296,-120.023,3305,A8DB6C0F-972D-4E13-B3FB-DF4F6E0B8C0A,10021040,MTBS,,4,22,No high or moderate severity was identified.,804203520200726,804203520200827,6,79,6079,"San Luis Obispo County, California",282424
1925,-118.552023273,36.726995256,860011,CA3671811855720200821,MORAINE,Extended,Wildfire,-970,-150,20,194,400,2020/08/21 00:00:00+00,36.728,-118.549,1204,E2D7ECC4-10C8-433C-AD14-6A7AB77D2B75,10021047,MTBS,804103520200921,-8,21,,804103520200617,804103520210620,6,107,6107,"Tulare County, California",473117
1926,-120.300386778,35.978055548,860012,CA3607512023120200815,HILLS,Initial,Wildfire,-970,-150,40,9999,9999,2020/08/15 00:00:00+00,35.978,-120.303,1994,0F746982-4902-497B-82CD-CC5B16D97F3D,10021049,MTBS,,11,12,No high or moderate severity was identified.,804203520200811,804203520200827,6,19,6019,"Fresno County, California",1008654
1927,-120.054329667,36.034878981,860014,CA3605412006420200503,FIVE,Initial,Wildfire,-970,-150,140,9999,9999,2020/05/03 00:00:00+00,36.037,-120.055,2034,826F830E-7118-4D71-878A-A76B9439E8DF,10021052,MTBS,,69,38,No high or moderate severity was identified.,804203520180502,804203520200523,6,31,6031,"Kings County, California",152486
1928,-120.805008632,40.420501245,860016,CA4042112086320200718,HOG,Extended,Wildfire,-970,-150,80,297,550,2020/07/18 00:00:00+00,40.424,-120.813,9717,795DCBB1-F228-4F7B-9C92-14999DC4B397,10021059,MTBS,804403220200809,30,42,Used perimeter from BAER mapping with slight adjustments.,804403220200708,804403220210711,6,35,6035,"Lassen County, California",32730
1929,-120.721023197,40.325192101,860017,CA4027912076220200817,SHEEP,Extended,Wildfire,-970,-150,120,272,475,2020/08/17 00:00:00+00,40.316,-120.69,29150,FB31F965-B88D-4C84-8B88-3241F38187CC,10021060,MTBS,804403220200910,8,49,Used perimeter from BAER mapping with slight adjustments.,804403220200708,804403220210711,6,35,6035,"Lassen County, California",32730
1930,-121.584656226,39.975424158,860018,CA3996512158220200824,1-12,Extended,Wildfire,-970,-150,55,315,600,2020/08/24 00:00:00+00,39.976,-121.584,1063,9A02A1DA-E7D2-4567-8DF7-E33A4C9497B4,10021068,MTBS,804403220200926,15,21,,804403220200708,804403220210711,6,7,6007,"Butte County, California",211632
1931,-122.545848515,38.538202687,860023,CA3855412253120200927,GLASS,Extended,Wildfire,-970,-150,65,316,595,2020/09/27 00:00:00+00,38.552,-122.548,68020,441FD48B-515B-49E8-984C-515EA5D0CD49,10021090,MTBS,,37,35,,804503320200715,804503320210718,6,55,6055,"Napa County, California",138019
1932,-122.244033544,38.621188295,860027,CA3850412233720200817,HENNESSEY,Extended,Wildfire,-970,-150,90,296,540,2020/08/17 00:00:00+00,38.623,-122.283,314241,AB8C9F13-A691-48C7-8BF6-3A4A5946F0EF,10021102,MTBS,,61,43,,804403320200708,804403320210711,6,55,6055,"Napa County, California",138019
1933,-122.996845331,39.937614513,860028,CA3966012280920200817,AUGUST COMPLEX,Extended,Wildfire,-970,-150,110,309,550,2020/08/17 00:00:00+00,39.94,-123.03,1068802,EE343B88-0ADB-4C25-B744-6B4CE9DCC6DA,10021108,MTBS,804503220201019,37,34,"CA4012512307320200818, CA4008712298420200819, CA4012212284320201209, CA4009612273420200818, CA3982412319720200910, CA3990412308720200816, CA3976512267320200816, CA3994412291720200819, CA3990812270820200816, CA3953612293920200819, CA3959612274820200817, a",804503220200715,804503220210718,6,45,6045,"Mendocino County, California",91601
1934,-117.061731157,33.900594382,860030,CA3390911703220201213,SANDERSON,Initial,Wildfire,-970,-150,40,9999,9999,2020/12/13 00:00:00+00,33.9,-117.059,2008,1FDE9A25-8AB5-4606-8F61-93EBFA5E7FF0,10021129,MTBS,,-25,10,,804003620201203,804003620201219,6,65,6065,"Riverside County, California",2418185
1935,-116.858375026,34.02389941,860031,CA3399211696420200731,APPLE,Extended,Wildfire,-970,-150,55,310,550,2020/07/31 00:00:00+00,34.032,-116.867,32374,92EB6A48-F988-48C5-BE65-EB3140DC6E27,10021134,MTBS,,-17,20,,804003620200728,804003620210715,6,65,6065,"Riverside County, California",2418185
1936,-116.956862301,34.093706723,860032,CA3405311699120200905,EL DORADO,Extended,Wildfire,-970,-150,85,325,575,2020/09/05 00:00:00+00,34.081,-116.958,22300,D5740F18-1E93-436E-B8C7-E68B3F405C00,10021135,MTBS,,13,20,,804003620200728,804003620210715,6,71,6071,"San Bernardino County, California",2181654
1937,-123.203994357,38.505755469,860034,CA3851412322420200817,MEYERS,Initial,Wildfire,-970,-150,100,450,600,2020/08/17 00:00:00+00,38.504,-123.204,2460,,10021149,MTBS,,41,21,High severity areas were identified in extended imagery.,A10SDH20190910_30m,B10SDH20200906_30m,6,97,6097,"Sonoma County, California",488863
1938,-123.012489505,38.616161968,860035,CA3867312307820200817,WALLBRIDGE,Extended,Wildfire,-970,-150,90,328,600,2020/08/17 00:00:00+00,38.62,-123.007,55194,65C80C39-93E6-4E23-964B-10C2EE372FD2,10021154,MTBS,804503320200917,29,28,Burning scar to the west/northwest was visible in preimage and before.,804503320200731,804503320210718,6,97,6097,"Sonoma County, California",488863
1939,-120.81447283,41.06360615,860038,CA4106412076220200720,GOLD,Extended,Wildfire,-970,-150,100,251,450,2020/07/20 00:00:00+00,41.06,-120.815,21623,E180DEC7-DA19-459B-9727-B2AE2C2BE0DE,10021162,MTBS,804403120200809,18,27,,804403120200708,804403120210711,6,35,6035,"Lassen County, California",32730
1940,-122.223814107,37.147498626,860043,CA3726212222320200816,CZU AUG LIGHTNING,Extended,Wildfire,-970,-150,80,354,655,2020/08/16 00:00:00+00,37.146,-122.216,85894,947FBFB1-EBEA-452F-9AD5-E4FC38C05068,10021177,MTBS,,50,24,,804403420200724,804403420210711,6,87,6087,"Santa Cruz County, California",270861
1941,-121.448349513,37.351971416,860045,CA3742412156820200816,SCU LIGHTNING COMPLEX,Initial,Wildfire,-970,-150,90,350,640,2020/08/16 00:00:00+00,37.493,-121.5,405787,871C357C-444E-437E-AD4D-EBDAF39C3AD6,10021184,MTBS,,52,43,4-4 fire is included in this complex.,804403420190908,804403420201012,6,1,6001,"Alameda County, California",1682353
1942,-118.485001524,35.45337437,860051,CA3546511854420200803,STAGECOACH,Extended,Wildfire,-970,-150,65,250,435,2020/08/03 00:00:00+00,35.454,-118.479,7713,86A3AED4-B7B0-4764-9A33-CF200199B21B,10021206,MTBS,,37,22,,804103620200617,804103620210604,6,29,6029,"Kern County, California",909235
1943,-122.821171974,38.023282109,860064,CA3801812283920200818,WOODWARD,Extended,Wildfire,-970,-150,150,367,630,2020/08/18 00:00:00+00,38.024,-122.825,4952,D8BCD0D3-AC7A-40AD-8A14-C34E29BD4126,10021254,MTBS,,37,39,"Used perimeter from BAER mapping.

Northern half of scar is very scattered.",B10SEH20190816_30m,A10SEH20210721_30m,6,41,6041,"Marin County, California",262321
1944,-119.407160703,38.559251841,860067,CA3851511946520201117,MOUNTAIN VIEW,Extended,Wildfire,-970,-150,50,205,400,2020/11/17 00:00:00+00,38.563,-119.386,14416,54D7D11C-04DF-418A-9D22-9249FF56A4B8,10021264,MTBS,,-9,17,"Used perimeter from RAVG mapping with slight adjustments.  Exact perimeter was hard to find.

High severity areas were identified in higher biomass areas.",804303320200802,804303320210805,6,51,6051,"Mono County, California",13195
1945,-121.654499346,36.417059856,860072,CA3644612168220200818,CARMEL,Extended,Wildfire,-970,-150,100,278,500,2020/08/18 00:00:00+00,36.421,-121.652,7299,BBB4EB3D-47BC-4068-AF1F-CD5B45501813,10021276,MTBS,,40,23,"Used extended even though some areas did green up.  Some areas that appear s unburnt were burned.

Burn scar to the NE is under a different ID.",804303520200701,804303520210704,6,53,6053,"Monterey County, California",439035
1946,-117.463582284,36.011721025,860073,CA3606611745820200728,JUNCTION RANCH,Extended,Wildfire,-970,-150,90,200,9999,2020/07/28 00:00:00+00,36.022,-117.458,9337,,10021278,MTBS,,16,11,,804103520200617,804103520210604,6,27,6027,"Inyo County, California",19016
1947,-122.621813248,40.437039934,860077,CA4054112256820200927,ZOGG,Initial,Wildfire,-970,-150,40,345,570,2020/09/27 00:00:00+00,40.422,-122.62,56941,50253DF3-A05D-4951-8D9A-E8E8658A57B5,10021289,MTBS,,9,18,,B10TEK20200926_30m,B10TEK20201009_30m,6,89,6089,"Shasta County, California",182155
1948,-121.567121622,36.481339477,860089,CA3656312164020200816,RIVER,Extended,Wildfire,-970,-150,120,372,660,2020/08/16 00:00:00+00,36.487,-121.568,51582,D87D9FB8-3E55-4CF8-BB70-F099C48AB590,10021353,MTBS,804303520200903,78,42,"Used perimeter from BAER mapping with slight adjustments.

Area that appears unburnt was actually burnt.  Just low biomass and does not appear on extended imagery.",804303520190512,804303520210501,6,53,6053,"Monterey County, California",439035
1949,-121.454391046,37.016988577,860113,CA3702412151420200705,CREWS,Initial,Wildfire,-970,-150,90,350,640,2020/07/05 00:00:00+00,37.015,-121.46,5802,5D075A6A-350E-497F-B977-A6DCF275B2EC,10021493,MTBS,,52,43,,804403420190908,804403420201012,6,85,6085,"Santa Clara County, California",1936259
1950,-116.464811435,32.980926096,860205,CA3298011643520210501,SOUTHERN,Initial,Wildfire,-970,-150,30,370,9999,2021/05/01 00:00:00+00,32.98,-116.462,5525,4F0C331F-A20F-4949-8CBE-4F2717DD02DA,10021925,MTBS,,-6,5,,A11SNS20210430_30m,A11SNS20210510_30m,6,73,6073,"San Diego County, California",3298634
1951,-117.382621965,33.491571717,860209,CA3350411735320210828,CHAPARRAL,Extended,Wildfire,-970,-150,20,370,510,2021/08/28 00:00:00+00,33.492,-117.38,1601,7B895401-D2D2-4B16-AB33-33C0A5E64312,10021935,MTBS,,-37,27,,804003720210613,904003720220608,6,73,6073,"San Diego County, California",3298634
1952,-115.758238253,35.362862477,860210,CA3534311578320210617,MOJAVE,Initial,Wildfire,-970,-150,30,9999,9999,2021/06/17 00:00:00+00,35.363,-115.767,2499,7403EA1B-4848-40F6-9EAD-958679EC2A7A,10021937,MTBS,,-22,7,,B11SPV20210614_30m,B11SPV20210624_30m,6,71,6071,"San Bernardino County, California",2181654
1953,-118.908820394,34.901684377,860235,CA3494811892720210627,SHELL,Initial,Wildfire,-970,-150,40,9999,9999,2021/06/27 00:00:00+00,34.903,-118.906,2048,DE2D736E-66E1-4436-A314-1197C122B70D,10022010,MTBS,,1,19,,804103620210620,804103620210706,6,29,6029,"Kern County, California",909235
1954,-120.770718348,36.008714817,860236,CA3595912083320210530,SARGENTS,Initial,Wildfire,-970,-150,75,480,9999,2021/05/30 00:00:00+00,36.01,-120.771,1231,9654075F-593F-465C-90DC-78F372FBA135,10022013,MTBS,,42,20,,804303520210517,804303520210602,6,53,6053,"Monterey County, California",439035
1955,-121.545959876,36.207626652,860237,CA3620712156020210618,WILLOW,Initial,Wildfire,-970,-150,75,410,800,2021/06/18 00:00:00+00,36.208,-121.545,3090,4663977B-C875-4CC9-B8A6-9724F584B598,10022014,MTBS,,50,22,,804303520210602,804303520210704,6,53,6053,"Monterey County, California",439035
1956,-118.568996719,34.096571607,860238,CA3408411857020210515,PALISADES,Initial,Wildfire,-970,-150,85,342,630,2021/05/15 00:00:00+00,34.097,-118.57,1369,91A03D76-7E08-4A23-A8DB-4B17568EBA88,10022017,MTBS,,50,37,,804103620210503,804103620210604,6,37,6037,"Los Angeles County, California",10014009
1957,-118.40598596,35.420719939,860239,CA3540811843620210720,PEAK,Extended,Wildfire,-970,-150,35,291,570,2021/07/20 00:00:00+00,35.421,-118.41,2317,8AA7C284-8414-4FB2-B720-562A4C25EBA1,10022020,MTBS,,-13,40,,804103520210706,804103520220607,6,29,6029,"Kern County, California",909235
1958,-120.104514133,34.493929505,860242,CA3451712013120211011,ALISAL,Initial,Wildfire,-970,-150,30,352,685,2021/10/11 00:00:00+00,34.493,-120.111,17677,B6304F5D-0658-49A8-BE97-64D4B17E7833,10022027,MTBS,,-45,34,,A11SKU20211003_30m,A11SKU20211122_30m,6,83,6083,"Santa Barbara County, California",448229
1959,-118.762942423,36.004648096,860245,CA3602211875920210618,NETTLE,Initial,Wildfire,-970,-150,70,420,9999,2021/06/18 00:00:00+00,36.005,-118.761,1372,CBB8FC48-32C9-4523-9EE0-347E4D02EB29,10022045,MTBS,,16,31,,804103520210604,804103520210706,6,107,6107,"Tulare County, California",473117
1960,-118.565218958,35.692618256,860246,CA3568711855020210818,FRENCH,Extended,Wildfire,-970,-150,60,276,525,2021/08/18 00:00:00+00,35.696,-118.567,27331,7E9BE942-1E0A-4350-9650-F71A3D17EB10,10022046,MTBS,,-15,36,,804203520210611,804203520220614,6,29,6029,"Kern County, California",909235
1961,-118.546916501,36.307977837,860247,CA3627811855020210815,WALKERS,Extended,Wildfire,-970,-150,55,283,540,2021/08/15 00:00:00+00,36.307,-118.546,9011,751BAEA9-D0BC-43AF-AE3E-34CBFB059110,10022047,MTBS,,-15,31,,804203520210611,804203520220614,6,107,6107,"Tulare County, California",473117
1962,-118.600633416,35.98078045,860248,CA3604711863120210910,WINDY,Extended,Wildfire,-970,-150,35,313,610,2021/09/10 00:00:00+00,35.972,-118.606,97831,ACD5C207-BB83-4419-977D-3F64778081A3,10022050,MTBS,,-3,41,,804203520210611,804203520220614,6,107,6107,"Tulare County, California",473117
1963,-118.816637247,36.572610867,860252,CA3658211879520210912,KNP COMPLEX,Extended,Wildfire,-970,-150,35,313,610,2021/09/12 00:00:00+00,36.578,-118.802,89960,499D6545-2A19-458A-8C7C-554932C6B86E,10022054,MTBS,,-8,39,,804203520210611,804203520220614,6,107,6107,"Tulare County, California",473117
1964,-120.980150999,39.115320154,860371,CA3908512098820210804,RIVER,Extended,Wildfire,-970,-150,105,353,635,2021/08/04 00:00:00+00,39.115,-120.979,2706,CD496AEC-A7E7-4F99-A9B2-C7501A1C0A2D,10022374,MTBS,,51,45,,804303320200717,804303320220723,6,57,6057,"Nevada County, California",102241
1965,-123.627929689,40.904871607,860380,CA4091612363420210829,KNOB,Extended,Wildfire,-970,-150,70,321,600,2021/08/29 00:00:00+00,40.906,-123.626,2478,A722E0FB-C96C-40F8-A762-C6C8B7CF8966,10022388,MTBS,,18,19,,804503220210718,904503220220713,6,23,6023,"Humboldt County, California",136463
1966,-122.358961893,40.910941301,860381,CA4086312235520210630,SALT,Extended,Wildfire,-970,-150,100,340,615,2021/06/30 00:00:00+00,40.908,-122.364,12593,403B847B-B915-478A-87F0-1D8013C54B18,10022390,MTBS,,44,29,,804503220200715,904503220220713,6,89,6089,"Shasta County, California",182155
1967,-121.048240797,40.211289841,860987,CA3987612137920210714,DIXIE,Extended,Wildfire,-970,-150,70,304,570,2021/07/14 00:00:00+00,40.323,-120.865,979795,E9DB628D-DFB7-4C85-BCD6-1254574D946B,10023957,MTBS,,-14,35,"Burn scar to the east was burnt slightly earlier.  Used perimeter from PIA to make boundary between the two fires.

CA4000712096520210723 was combined with this fire.",804403220200708,804403220220714,6,35,6035,"Lassen County, California",32730
1968,-117.909594182,35.700612527,860995,CA3571211791620210501,OWENS,Initial,Wildfire,-970,-150,31,9999,9999,2021/05/01 00:00:00+00,35.7,-117.91,1548,5772D343-40DD-45A9-8F88-7ABDD560A165,10023978,MTBS,,5,10,,804103520210401,804103520210503,6,29,6029,"Kern County, California",909235
1969,-122.281061906,41.47961918,860997,CA4145912232920210625,LAVA,Initial,Wildfire,-970,-150,110,490,700,2021/06/25 00:00:00+00,41.495,-122.276,26287,A7F01FAF-7092-49EF-9D1E-154FBCA30808,10023982,MTBS,,12,29,,804503120200715,804503120210718,6,93,6093,"Siskiyou County, California",44076
1970,-122.041876239,41.717125205,860998,CA4166512205420210628,TENNANT,Extended,Wildfire,-970,-150,100,280,510,2021/06/28 00:00:00+00,41.717,-122.044,11738,5C2D3644-5266-4028-A593-F66AA0791D54,10023983,MTBS,,15,33,,804503120200715,804503120220721,6,93,6093,"Siskiyou County, California",44076
1971,-122.97975575,41.110776408,861000,CA4114212301620210731,HAYPRESS,Extended,Wildfire,-970,-150,90,360,660,2021/07/31 00:00:00+00,41.12,-122.983,204549,D6024AFC-A330-404F-ACF1-7A21986EEFEA,10023985,MTBS,,17,33,"Used perimeter from PIA mapping and made edits.

CA4106112307920210731 is a duplicate of this fire.  It was combined with this mapping.",804503120200715,804503120220721,6,93,6093,"Siskiyou County, California",44076
1972,-121.769392301,41.623879103,861004,CA4150012192920210801,ANTELOPE,Extended,Wildfire,-970,-150,85,315,580,2021/08/01 00:00:00+00,41.64,-121.769,141960,4098977E-B34D-40C3-8F34-2B913217503A,10023990,MTBS,,6,32,Unburnt area in northeast portion of scar was actually burnt.  But low vegetation made it appear unburnt in extended imagery.,804503120210718,804503120220721,6,93,6093,"Siskiyou County, California",44076
1973,-123.245187601,41.306534513,861006,CA4132412320120210731,CRONAN,Extended,Wildfire,-970,-150,50,340,650,2021/07/31 00:00:00+00,41.304,-123.244,7609,36CB922A-EB2C-4943-B50C-13265C74547C,10023994,MTBS,,14,19,,804503120210718,804503120220721,6,93,6093,"Siskiyou County, California",44076
1974,-118.869568328,37.809641896,861009,CA3780211887520210712,DEXTER,Extended,Wildfire,-970,-150,35,227,450,2021/07/12 00:00:00+00,37.814,-118.875,2977,2D98ADAA-65B2-4E85-BDF5-FED3B385269D,10023998,MTBS,,-14,32,"The very west side of the perimeter is burnt, as shown in perimeter image.  Just fades more than the rest of the scar.",804203420200726,804203420220716,6,51,6051,"Mono County, California",13195
1975,-120.312743669,38.705884167,861015,CA3858612053820210815,CALDOR,Extended,Wildfire,-970,-150,116,312,553,2021/08/15 00:00:00+00,38.724,-120.29,226583,E6C053C8-A346-43FB-9C29-632BC7536717,10024007,MTBS,,-2,39,22 images used for perimeter deliniation with between 20210817-20211111 dates.,804303320210805,804303320220723,6,17,6017,"El Dorado County, California",191185
